21145089	Jamia Hamdard	Dayal Bagh Education Institute University	
29963866	Punjab Technical University (PTU)	Punjab Technical University (PTU)	
2719644		Madras University	
29352813		Anna University	
13958095		Mahatma Gandhi Kashi Vidyapeeth University	
31743366	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Ch Charan Singh University (CCSU), Meerut	
23546517	Indira Gandhi National Open University (IGNOU) |X| IGNOU	Indira Gandhi National Open University (IGNOU)	
27819567		Mumbai University	
11392799	Symbiosis Institute of Management Studies (SIMS)	University Visvesvaraya College of Engineering, Bangalore	
23697106		Uttar Pradesh Technical University (UPTU)	
22941433	chhattisgarh swami vivekananda technical university, bhilai	Ranchi University	
30569494		Babasaheb Ambedkar Marathwada University (BAMU), Aurangabad	
21692516		Anna University	
25792332	Guru Jambheshwar University of Science And Technology (GJUST), Hisar	Chhatrapati Shahu Ji Maharaj University (CSJMU)	
23679847		Anna University	
17166776	HNB GARWAL UNIVERSITY SRINAGAR UTTARAKHAND	HNBGarwal university	
27661452		Mumbai University	
8703784	Indian Institute of Management (IIM), Kozhikode |X| IIM Kozhikode	Indian Institute of Technology (IIT), Mumbai	
4559164		Kuvempu University, Karnataka	
20948715	Agra University	Agra University	
31031787		anna university of technology,coimbatore	
26309155		Karnataka Nursing & Midwifery Council	
31700952		Jawaharlal Nehru Technological University (JNTU)	
31478656	Indira Gandhi National Open University (IGNOU) |X| IGNOU	Delhi University - Other	
12786200		Jawaharlal Nehru Technological University (JNTU)	
31938723		Kakatiya University	
2297		Indian Institute of Science, Bangalore, India	
7458341		Delhi University - Other	
29944810	Pune University	Shivaji University, Maharasthra	Dhad insOf Hotle Manage ment
2020806		Government Polytechnic, Kanpur	
10028931		Mumbai University	
10246845		Sri Venkateshwara University (SVU), Tirupati	
11627083	University of Mysore	Loyola College, Chennai	
23058266		Mumbai University	
10654425	sinhgad business school,pune	St.Thomas College	
26939386		Anna University	
31395388		Jawaharlal Nehru Technological University (JNTU)	
30793224	BDPS, Bangalore	Bangalore University	
30068441	Faculty Of Management Studies	kathmandu University	
30248069	Anna University	Anna University	
4183301		Mumbai University	
10766370		Uttar Pradesh Technical University Lucknow U.P	
27237545	KLN College of Engineering, Madurai	Mannar Thirumalai Naicker College, Madurai	
31278388		Andhra University	
31562221		Pune University	
13968124		Panjab University |X| Punjab	
2775933	Madras University	Pee.Gee college of Arts & Science in Dhamapuri At Periyar University, Salem.	
31829336	Madras University	Madras University	Medvarsity Apollo 
10103393		Pune University	
24344481	Anna University	Thiruvalluvar University	
31827367		Anna University	
31911528		Madras University	
27094326		Academy Of Aviation And Engineering	
27707079		Mumbai University	
17946598		Al-Kabir Polytechnic, Jamshedpur, Jharkand State Board of Technical Education, Jamshedpur	
31832808	Punjab Technical University (PTU)	Punjab Technical University (PTU)	
19344049		Jalpaiguri Govt. Engg.College	
27092336		Chennai University	
18861538		kali charan nigam institute of technology, banda	
5547356	Sikkim Manipal University (SMU)	Tata Infotech Education	
31930897			
31913441	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Allahabad University	
27136598	Pune University	Swami Ramanand Teerth Marathawada University (SRTMU)	
28937977		Shivaji University, Maharasthra	
18178401	Mumbai University	Mumbai University	
30246590	Pune University	Pune University	
20331017	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Delhi University - Other	
18381716		Indira Gandhi National Open University (IGNOU)	
25506953	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Nagarjuna University	
31202731		DOTE	
16350406		Dibrugarh University	
6951114		Madras University, Thanthi Periyar Government Institute of Technology, Vellore, Tamil Nadu	
29748044		Burdwan University	
26911571		Osmania University	
3760076	Madras University	Madras University	
31930852		Mumbai University	
20656735	Pune University	Pune University	
21332503		Narula Institute of Technology, Agarpara,Kolkata, affiliated to West Bengal University of Technology	
31829879		Mumbai University	
31710100		Jawaharlal Nehru Technological University (JNTU)	
23729523	Institute of Business Management And Research (IBMR)	G.N.KHALSA COLLEGE	
26532674		asianinstitute of managment	
27714075	Osmania University	Jawaharlal Nehru Technological University (JNTU)	
29327967	De Montfort University	Mumbai University	
20147302		Govt. Polytechnic, Ashok Nagar, M.P.	
9070675	St.Xaviers College, Kolkatta |X| St.Xaviers College Kolkatta	Calcutta University	
31044982		Jawaharlal Nehru Technological University (JNTU)	
27552744		bharath university	
31308687		Delhi University - Other	
30296406	G.T. COLLEGE	VMOU KOTA	VMOU Kota
31933676		Saurashtra University	
5417285	Pune University	Pune University	
26726428	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Kanpur University	
13091135		Amravati University |X| Amaravati	
28845562		Jawaharlal Nehru Technological University (JNTU)	
20693292	Rajasthan University	Rajasthan University	
30081085		Jawaharlal Nehru Technological University (JNTU)	
7575775	GITAM UNIVERSITY	Jawaharlal Nehru Technological University (JNTU)	
10725634	Indian Institute of Management (IIM), Lucknow |X| IIM Lucknow	National Institute Of Technology (NIT) Karnataka, Suratkal |X| REC	
27645009	Sikkim Manipal University (SMU)	Berhampur University	Aptech Computer Education
26998844		Sri Venkateshwara University (SVU), Tirupati	
28487287			
18870345		Jai Narain College Of Tehnology, Bhopal	
15963602	NTR UHS Vijayavada	Stavropol State Medical Academy	
23456877	Andhra University	Andhra University	Andhra University
31251474	Andhra University	Andhra University	
29782374	Graduate School of Business and Administration	Pt. Ravishankar Shukla University, Raipur	
14138407		West Bengal University of Technology (WBUT)|X| of WBUTech	
31506860	Anna University	Chennai University	
20390134			
24561083	Veer Bahadur Singh Purvanchal University (VBSPU)	Veer Bahadur Singh Purvanchal University (VBSPU)	
7837131	Indian Institute of Management (IIM), Lucknow |X| IIM Lucknow	Indian Institute of Technology (IIT), Mumbai	
16663927	Maharaja Sayajirao University (MSU), Baroda |X| Maharaja Sayajirao University of Baroda (MSUB)	Maharaja Sayajirao University (MSU), Baroda |X| of MSUB	Institute of Cost And Works Accountants of India (ICWAI) |X| ICWAI
7345595	DOEACC	Veer Narmad South Gujarat University (VNSGU) |X| Surat	
27264138		Mumbai University	
29974335		A Reputed University.	
31389779	Ranchi University	S.B.T.E.BIHAR	
8438632	Chennai University	Chennai University	
12214716		Kumaon University nanital	
23864337		Visveswaraiah Technological University (VTU)	
11258693	apeejay institute of technology school of management greater noida	Barkatullah University	
19737056		Madurai Kamaraj University (MKU)	
1774706	Aberdeen Business School, U.K.	Pune University	
28214267	North Bengal University (NBU)	North Bengal University (NBU)	
19033820		Rajasthan University	
12479175	institute of Management Technology (IMT), Ghaziabad |X| IMT, Ghaziabad	Rajasthan University	IIM (Indian Institute of Management), Kozhikode
31788398		HUBNET PATNA	
31464305		karnataka technical board, bangalore	
12295772		JJ College of Engg and Tech, Affliated to Anna University	
25029113	Nagarjuna University	Nagarjuna University	
24677163	Sikkim Manipal University (SMU)	Jamia Hamdard	
15353709		DR MGR university,chennai	
22132173	Mumbai University	Mumbai University	
30173776		University of Ballarat, Australia	
19587952		North Maharashtra University (NMU)	
19899384		Anna University	
21844843	the karur polytechnic college	Bhartiyar University, Coimbatore	
6330083		Calcutta University	
28252826		Jawaharlal Nehru Technological University (JNTU)	
15017528	Rourkela Institute of Management Studied Rourkela AICTE Approved	Calcutta University	
26357030	Guru Jambheshwar University of Science And Technology (GJUST), Hisar	F.M University Orrisa	
31580052	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Ch Charan Singh University (CCSU), Meerut	
27516943	Gudlavalleru Engineering College	Sir C R reddy College of Engineering,Eluru	
19207472	institute of Management Technology (IMT), Ghaziabad |X| IMT, Ghaziabad	Veer Bahadur Singh Purvanchal University (VBSPU)	
26205441		Indian Institute of Aeronautical Science (DGCA Approved)	
18757569		Visveswaraiah Technological University (VTU)	
7501518		Bangalore University	
23384683	R.M.L Awadh University Faizabad	D.D.U University Gorakhpur	
6849350		Board of Technical Education (BTE)	
27962159		Osmania University	
29754761	Nagarjuna University	Nagarjuna University	Nagarjuna University
31238203		Jawaharlal Nehru Technological University (JNTU)	
30144999		Jawaharlal Nehru Technological University (JNTU)	
21956434		Bangalore Institute Of Technology (BIT)	
3297271	Andhra University	Andhra University	
30556919	Bhavans Academy	Andhra University	
31575308		Jawaharlal Nehru Technological University (JNTU)	
31667588		Andhra University	
29163799		Osmania University	
31509135	Kakatiya University	Osmania University	
27906345	Sri Venkateshwara University (SVU), Tirupati |X| Sri Venkateshwara University Tirupati	Sri Venkateshwara University (SVU), Tirupati	NO
30618389		Sri Venkateshwara University (SVU), Tirupati	
31661183	SHEFFIELD HALLAM	Kakatiya University	
21740427	Nirma Institute of Management (NIM), Ahmedabad |X| Nirma Institute of Management Ahmedabad	Veer Narmad South Gujarat University (VNSGU) |X| Surat	
20184999		Visveswaraiah Technological University (VTU)	
29910495	Sri Venkateshwara University (SVU), Tirupati |X| Sri Venkateshwara University Tirupati	Sri Krishnadevaraya University (SKU)	
7241684	DOEACC	Allahabad University	
30490571	Mumbai University	Mumbai University	
31687676		Andhra University	
9154266		Delhi University - Other	
31470581		Biju Patnaik University of Technology (BPUT)	
24231561		NARAYANA ENGG.COLLEGE,NELLORE	
22930482	Birla Institute of Technology (BIT), Ranchi |X| Birla Inst. of Technology, Ranchi	Birla Institute of Technology (BIT), Ranchi |X| Inst	
30117389		Anna University	
28243996	Indira Gandhi National Open University (IGNOU) |X| IGNOU	Calcutta University	
15798605		Kanpur University	
28505664		Pune University	
26932088	Centre for Development of Advanced Computing (CDAC) |X| CDAC	Pune University	
31908123		Mumbai University	
24433799		Board of Technical Education (BTE)	
30724356	Globsyn Business School	Madras University	
31830887	Kurukshetra University	Kurukshetra University	
2919806	University of Sunderland, UK	Madurai Kamaraj University (MKU)	
31829774	Nagpur University	Nagpur University	Nagpur University
11193318	Symbiosis Centre for Distance Learning (SCDL)	Raipur Institue of Technology,Raipur	
31222947	Shivaji University, Maharasthra |X| Shivaji University Maharasthra	Shivaji University, Maharasthra	
28373699	Board of Technical Education (BTE)	Board of Technical Education (BTE)	
28857241	Guru Gobind Singh Indraprastha University (GGSIU)	Punjab Technical University (PTU)	
30468210	Vidyasagar University	Vidyasagar University	
30067071		Guru Gobind Singh Indraprastha University (GGSIU)	
22336471		Jawaharlal Nehru Technological University (JNTU)	
803013	I.M.S., D.A.V.V., India	Agra University	
31765582	Nagarjuna University	Nagarjuna University	
31673767		Institute of Chartered Financial Analysts of India (ICFAI) |X| Hyderabad	
28404215		Nagarjuna University	
30682844	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Chhatrapati Shahu Ji Maharaj University (CSJMU)	
31912332			
31900339		Jawaharlal Nehru University (JNU) |X| Jawahar Lal	
29080954		Anna University	
26128478	Jiwaji University	Jiwaji University	
31307333	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Kanpur University	
31683318	Jawaharlal Nehru Technological University (JNTU)	Nagarjuna University	
29532994	COER-School of Management, Roorkee, affiliated to Uttrakhand Technical University	Uttar Pradesh Technical University (UPTU)	
29916042	INDIRA SCHOOL OF CAREER DEVELOPMENT PUNE	A.P.S.Univercsty Rewa (M.P.)	
6886336		Delhi University - Other	
31381943	Madras University	Nagarjuna University	
15867488	International School Of Business and Media	Pandit Ravishanker Shukla University, Chattisgarh	
29777677	Guru Gobind Singh Indraprastha University (GGSIU)	Bharati Vidyapeeth university	
16018441	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Sikkim Manipal University (SMU)	
28464710	Barkatullah University	Awdesh Pratap Singh University Rewa	
3965709		Nagarjuna University	
6256069		Institution of Mechanical Engineers (India) Mumbai	
2467781	Symbiosis Centre for Distance Learning (SCDL)	Pune University	
15318501		ITM COLLEGE,GWALIOR	
31910587		Biju Patnaik University of Technology (BPUT)	
23311922	Sikkim Manipal University (SMU)	Jammu University	
25513130		Institute of Hotel Management (IHM) |X| Inst	
22861737		Osmania University	
23797959		Babasaheb Ambedkar Marathwada University (BAMU), Aurangabad	
20671060	Sadhna Center For Management And Leadership Development	Durga College, Pt. Ravishankar Shukla University	
31066360	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Mahatma Jyotiba Phule Rohilkhand University (MJPRS)	
10068055	SGI	Pune University	
12049575	FDDI, NOIDA	IMS Noida	
18931699	Apeejay School Of Marketing (ASM)	Delhi University - Other	
31834166		Karnataka University	
26799805	G.B.T.U University	Kanpur University	
29238418		Pune University	
19539712	Institute of Company Secretaries of India (ICSI)	Delhi University - Other	
25082463			
12329424	Agra University	Agra University	
14206794	Pune University	Pune University	
31565714		DMS SVH COLLAGE OF ENGINEERING	
27174008		APPA Institute of Engineering Technology	
8142664	institute of Management Technology (IMT), Ghaziabad |X| IMT, Ghaziabad	Birla Institute of Technology (BIT), Ranchi |X| Inst	
26792838			
10767341		Bharathidasan University, Trichy |X| Bharatidasan	
30631859	Mumbai University	Mumbai University	
31710240	Indian Institute of Information Technology and Management, Gwalior	Indian Institute of Information Technology and Management, Gwalior	
17079526		Agra University	
8423454		Burdwan University. West Bengal	
31978246			
31913693	Gujarat University	Saurashtra University	
14950793		dhaanish ahmed college of engineering	
728221		Shivaji University, Maharasthra	
24373333	Amity University	Ch Charan Singh University (CCSU), Meerut	
21732317		Dr BAMU AURANGABAD	
26961706		Sambalpur University	
25148424	Mumbai University	Pune University	
23876866	Ranchi University	Ranchi University	
31045471		Osmania University	
25256766		Mumbai University	
27564565	Mahatma Jyotiba Phule Rohilkhand University (MJPRS)	Mahatma Jyotiba Phule Rohilkhand University (MJPRS)	
29386652		MURUGAPPA POLYTECHNIC COLLEGE	
3614673	Uttar pradesh Technical University Lucknow	Allahabad University	
24940566	K.J. Somaiya Institute of Management Studies And Research (KJSIMSR), Mumbai |X| K.J. Somaiya Institu	Jawaharlal Nehru University (JNU) |X| Jawahar Lal	
25255840	National Institute of Design (NID), Ahmedabad |X| National Inst. of Design, Ahmedabad	National Institute of Design (NID), Ahmedabad |X| Inst	
31978348		Delhi University - Other	
31978349		Dr. MGR Medical University (MGRMU), Chennai |X| M G R	
4098022	Osmania University	Madras Christian College (MCC) |X| Chennai	
28797782		Jawaharlal Nehru Technological University (JNTU)	
17585971	institute of Management Technology (IMT), Ghaziabad |X| IMT, Ghaziabad	Lucknow University	
23617370		Visveswaraiah Technological University (VTU)	
20503727	Annamalai University	Calicut University	
2985795	maharshi dayanand university ,rohtak,haryana.	maharshi dayanand university .ajmer.rajasthan	
29643151		H T Board	
31079703	RVS college of computer application	Sree Narayana Guru College	
21619540	NIFESM - NCTT Hyderabad	Maharishi Dayanand University (MDU), Rohtak	
16841647	Som Lalit Institute of Business Management, Gujarat Technological University	Dharmsinh Desai University, Nadiad, Dharmsinh Desai University	
24709188		Kuvempu University, Karnataka	
31280280			
18748086	Chennai University	Chennai University	
31980116		Punjab Technical University (PTU)	
11246196		Kuvempu University, Karnataka	
554143		SAPT,TAMILNADU	
16955394		Berhampur University	
31658007		Sri Venkateshwara University (SVU), Tirupati	
29953430	Jawaharlal Nehru Technological University (JNTU)	Sri Krishnadevaraya University (SKU)	
26366191	Alagappa University	Calicut University	
3757269	Kurukshetra University	Kurukshetra University	
8354235	Marathawada University	Marathawada University	
16846311		Dibrugarh University	
17886290	Annamalai University	Madras University	
27754490	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Mahatma Jyotiba Phule Rohilkhand University (MJPRS)	
27005098		Biju Patnaik University of Technology (BPUT)	
10603337	Gulbarga University	Gulbarga University	
22742467	Lamar Univeristy	Visveswaraiah Technological University (VTU)	
19571916		Mumbai University	
412098	Chennai University	Chennai University	
29053472		Board of Technical Education (BTE)	
31658311	Avadh University	All India Management Association (AIMA)	
25598016		Birla Institute of Technology and Science (BITS), Pilani	
28720026		Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal	
23685921		National Institute of Technology (NIT), Durgapur |X| REC	
11110795	Joseph School of Business studies	Kanpur University	
26713086		Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal	
17273193	Hyderabad University	Utkal University	ICFAI Business School,Bangalore
1798923		Burdwan University	
25820902		Meerut University	
5554931		BharadhiDasan University, Trichy	
28370924		Board of Technical Education (BTE)	
27185527		Uttar Pradesh Technical University (UPTU)	
22687857		North Orissa University (NOU)	
2989283	National Institute of Business Management (NIBM)	Mahatma Jyotiba Phule Rohilkhand University (MJPRS)	
31842149		Sri Venkateshwara University (SVU), Tirupati	
279490	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Delhi University - Other	
26657046	Andhra University	Nagarjuna University	
29254174		Jawaharlal Nehru Technological University (JNTU)	
31911142		Biju Patnaik University of Technology (BPUT)	
31212789	Bhartiyar University, Coimbatore |X| Bhartiyar University Coimbatore	Madras University	
13234260		Mumbai University	
26548815	Biju Patnaik University of Technology (BPUT)	F.M University	
31261846	Institute for Integrated Learning in Management	Devi Ahilya Vishwa Vidhyalaya (DAVV), Indore	
7054756	EDUCATIS UNIVERSITY, SWITZERLAND AND Europe Asia Business School, India (May'2008 - May'2009)	Biju Patnaik University of Technology (BPUT)	
2496129		Madurai Kamaraj University (MKU)	
29530970	Lady Hardinge Medical College (LHMC), Delhi |X| Lady Hardinge Medical College Delhi	university college of medical sciences	
25414800		Anna University	
8057386		Uttar Pradesh Technical University (UPTU)	
5876484	Shivaji University, Maharasthra |X| Shivaji University Maharasthra	Shivaji University, Maharasthra	
9610734	Andhra University	Nagarjuna University	
18059072	DOEACC	Calcutta University	
11272101	Pondicherry University	Panjab University |X| Punjab	
28075452	Osmania University	Osmania University	
1463242	Mumbai University	Shivaji University, Maharasthra	
25752704		Delhi University - Other	
16401531		Institute Of Chartered Accountant Of India (ICAI) |X| of of	
23073784		Anna University	
19855019		GRAPHIC ERA INSTITUTE OF TECH. , DEHRADUN	
31034223		Annamalai University	
939769	Indira Gandhi National Open University (IGNOU) |X| IGNOU	Calcutta University	
31737897	Madurai Kamaraj University (MKU)	Madurai Kamaraj University (MKU)	
21021792			
26300272	Indira Gandhi National Open University (IGNOU) |X| IGNOU	Indira Gandhi National Open University (IGNOU)	
4770238	VJTI Mumbai	Shivaji University, Maharasthra	
14505831	Deventer Business School, Netherlands	Institute of Hotel Management, Gwalior	
27641898		Jawaharlal Nehru Technological University (JNTU)	
26125096		Ranchi University	
31906945		Mahatma Gandhi University (MGU)	
26523205	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Devi Ahilya Vishwa Vidhyalaya (DAVV), Indore	
23028428	Indira School of Career Studies, Pune	Patna University	
26906203		Biju Patnaik University of Technology (BPUT)	
31632622		Jawaharlal Nehru Technological University (JNTU)	
31921736			
23853010	Banaras Hindu University (BHU), Varanasi |X| BHU, Varanasi	Banaras Hindu University (BHU), Varanasi	
22023396	Indian Institute of Planning And Management (IIPM) |X| Indian Inst. of Planning And Management	Uttar Pradesh Technical University (UPTU)	
31576819		Delhi University - Other	
10171717	UPTU Lucknow University	MJP Rohilkhand University Bareilly	
9834539	Suvidya Technical Institute	Shivaji University, Maharasthra	
31341720		Kakatiya University	
28631175		St.Xaviers College, Kolkatta	
1322769	MERI BUSINESS SCHOOL NEW DELHI	Punjabi University, Patiala	
27436721	Punjab Technical University (PTU)	Delhi University - College of Art |X| New	Arena Multimedia
31978167			
25747528	Punjab Technical University (PTU)	Himachal Pradesh University (HPU)	
31794105		Karnataka University	
7987777	Chennai University	Chennai University	
23585991	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Mumbai University	
22493364		Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal	
27247040	Madras University	Bhartiyar University, Coimbatore	
2405626	Pune University	Pune University	
23743139		Uttar Pradesh Technical University (UPTU)	
31693615		Biju Patnaik University of Technology (BPUT)	
25816842		Shreemati Nathibai Damodar Thackersey Women's University (SNDTWU)	
16431892		Shivaji University, Maharasthra	
31321781		igipess vikas puri	
31608552		Agra University	
6101166	National Institute of Event Management	Mumbai University	
8363511	Pune University	Pune University	
31922829		Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal	
31924042	Gorakhpur Univercity	gorakhpur univercity	no any one
26435372		Mumbai University	
31395433		Indian School of Mines (ISM), Dhanbad	
30192122	Mumbai University	Mumbai University	
26381530		DR MGR UNIVERSITY	
26678036	Pune University	Pune University	
31812717		Ch Charan Singh University (CCSU), Meerut	
17402012		Mumbai University	
19189860		Delhi University - Other	
30573736		Anna University	
13520378	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Delhi University - Other	
30945215	Gujarat University	Gujarat University	
15807249	Kanpur University	Lucknow University	
29299068		Anna University	
31225570		Gujarat University	
31881657	Ta Pai Management Institute (TAPMI) |X| Ta Pai Mgmt Inst.	Jawaharlal Nehru Technological University (JNTU)	
26134555	Netking Institute, New Delhi	Lucknow University	
6301269	Madurai Kamaraj University (MKU)	Madras University	
20148856	Sinhgad Institute	Bangalore University	
30662757	Sri Venkateshwara University (SVU), Tirupati |X| Sri Venkateshwara University Tirupati	Sri Venkateshwara University (SVU), Tirupati	
27984207		Pune University	
31656534		West Bengal University of Technology (WBUT)|X| of WBUTech	
17739703		Nagarjuna University	
12313317	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Delhi University - Other	
23911403	university of wales	Calicut University	
12854530		B.H. COLLEGE	
31075353		Manonmaniam Sundaranar University (MSU), Thirunelvelli	
23460338	VELS UNIVERSITY	Thiruvalluvar University	
14277226	Narsee Monjee Institute Of Management Studies, Mumbai	University Institute Of Management Studies, Kanpur	
23800794		Visveswaraiah Technological University (VTU)	
3342892	Mumbai University	Mumbai University	
28696633		Anna University	
18864489		Jamia Milia Islamia (JMI)	
14979334	IILM Institute for Higher Education,Gurgaon	Chhatrapati Shahu Ji Maharaj University (CSJMU)	
12029241		Gujarat University	
29606673	G L Bajaj Institute Management & Research, AICTE	Meerut College, Meerut, CCS University	
7553069	Symbiosis Centre for Distance Learning (SCDL)	Panjab University |X| Punjab	
6564713		Madan Mohan Malvia Engineering College Gorakhpur	
31733427		Andhra University	
28429364		Punjab Technical University (PTU)	
31952591		Nagarjuna University	
31897918	Osmania University	Sri Venkateshwara University (SVU), Tirupati	
23658615			
29704570		Pune University	
25392593		Bharathidasan University, Trichy |X| Bharatidasan	
20826626		Pune University	
15254129		Kakatiya University	
21841696	Pune University	Pune University	
31936628	Jawaharlal Nehru Technological University (JNTU)	Osmania University	
31166263	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Calcutta University	
21660178		Bangalore University	
27138324	jntuk	Nagarjuna University	
31687963		RVD	
31696905		West Bengal University of Technology (WBUT)|X| of WBUTech	
5385778	Berlin School of Economics and Law	Regional Engineering College, Rourkela	
4833397		Bangalore University	
27852648	Biju Patnaik University of Technology (BPUT)	North Orissa University (NOU)	
23531664		West Bengal University of Technology (WBUT)|X| of WBUTech	
2059461	Delhi University - Other	Delhi University - Other	
31489403	Institute of Company Secretaries of India (ICSI)	mahila maha vidhyalaya(affilated to JNVU)	
1921482	Chennai University	Chennai University	Chennai University
29875153		Jawaharlal Nehru Technological University (JNTU)	
21897891	Institute of Chartered Accountant of India (ICAI) |X| Institute of Chartered Accountant of India (IC	Gujarat University	
16843351	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Veer Bahadur Singh Purvanchal University (VBSPU)	
31246152	Madurai Kamaraj University (MKU)	Kerala University	
10812785		Anna University	
31500018		HIET	
30412920		Nagarjuna University	
15797117	CDLU SIRSA	Kurukshetra University	
9991688		Osmania University	
12584851		Berhampur University	
11587044	PSG, Coimbatore |X| PSG Coimbatore	COLLEGE OF ENGINEERING ADOOR	
25056454	Nagpur University	Amravati University |X| Amaravati	
21499668	Indira School of Bussiness Studies	L N Mishra Bussiness Administration	
25676925	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Mahatma Jyotiba Phule Rohilkhand University (MJPRS)	
11673044		Bangalore University	
6035500		Lucknow University	
27228126	Bhopal University	Bhopal University	
23194195		Emperial Institute of Management science & research	
25501178		GHITM	
27663710	Nagarjuna University	Nagarjuna University	
31655065	board of intermediate ,hyderabad	Sri Venkateshwara University (SVU), Tirupati	z.p.h.s high school
25456895		Saurashtra University	
8066788		Guru Ghasi Das University, Bilaspur	
27183231		Jiwaji University	
11088359	Biju Patnaik University of Technology (BPUT)	Biju Patnaik University of Technology (BPUT)	
29705918		Shivaji University, Maharasthra	
8452545		Ranchi University	
29430843	Dr.Babasaheb Ambedkar Marathwada University, aurangabad	Dr.Babasaheb Ambedkar Marathwada University, Aurangabad	
27270647		Avadh University	
4247978	Pune University	Rajasthan University	
15187248	VinayakaMission University	vinayakamission university	VinayakaMission
31979615			
10009387		Ranchi University	
15798243	Kurukshetra University	Kurukshetra University	
17523614		Veer Narmad South Gujarat University (VNSGU) |X| Surat	
31765233	Kakatiya University	Kakatiya University	
31758157	Periyar University	Sri Venkateshwara University (SVU), Tirupati	
6237613		Park College of Engg & Tech	
31888513		Bangalore University	
31978417		V.R.Siddhartha Engineering College	
15958260	Indian Institute of Planning And Management (IIPM) |X| Indian Inst. of Planning And Management	MBM ENGINEERING COLLEGE,JODHPUR	
10027467		jawaharlal Nehru technological universtity	
13764722	Indian Institute of Management (IIM), Indore |X| IIM Indore	Kurukshetra University	
9648146		Nagpur University	
19697553	Institute of Cost And Works Accountants of India (ICWAI) |X| ICWAI	Indira Gandhi National Open University (IGNOU)	
21754941		Maharishi Dayanand University (MDU), Rohtak	
14119644	Allahabad Agriculture Institute, Allahabad	M.J.P. Rohilkhand University, Bareilly	
17501535	Institute of Chartered Financial Analysts of India (ICFAI) |X| ICFAI, Hyderabad	Rungta College of Engineering and Technology, Bhilai	
17561835		Delhi University - St Stephens College	
31678234	na	Jawaharlal Nehru Technological University (JNTU)	na
30742567		Jawaharlal Nehru Technological University (JNTU)	
31865302	Uttar Pradesh Technical University (UPTU) |X| Uttar Pradesh Technical University (UPTU)	Lucknow University	
8113690		Mumbai University	
17269921	Symbiosis, Pune |X| Symbiosis Pune	Visveswaraiah Technological University (VTU)	
26341979		Bikaner University	
6732217	National Institute of Technology (NIT), Karnataka |X| NIT/REC, Karnataka	Karnataka University	
4261100		Madurai Kamaraj University (MKU)	
30354909	PSG, Coimbatore |X| PSG Coimbatore	PSG, Coimbatore	National Institute of Fashion Technology (NIFT) |X| National Inst. of Fashion Technology (NIFT)
24556710		IIIMT in Delhi	
24779884		Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal	
22077152		Kakatiya University	
7523529		Anna University	
12040049	MIT School Of Business, Pune	Fergusson College, Pune	
24029524		Guru Jambheshwar University of Science And Technology (GJUST), Hisar	
3220489	Mumbai University	Mumbai University	
26911782	Nagpur University	Nagpur University	
31918159		Nagarjuna University	
15143469	Kanpur University	Kanpur University	
26375975		Gokula Krishna college of Engineering	
31312979	Nagarjuna University	Nagarjuna University	
31595489		West Bengal University of Technology (WBUT)|X| of WBUTech	
9634068		Mumbai University	
30201099		GOVTERMENT,ITI,NORTHCHENNAI	
25563161	Vellore Institute of Technology (VIT)	Jawaharlal Nehru Technological University (JNTU)	
19653285	Mumbai University	Pune University	
15683334	ACADEMY OF BUSSINESS ADMINISTATION,BALASORE	Christ College,Cuttack	
24978795		Mount Carmel College	
31849483	na	Dr.Ram Manohar Lohiya University Faizabad	na
31733584		Jawaharlal Nehru Technological University (JNTU)	
